school_year,aggregation_type,county_name,school_name,subgroup_name,enroll_cnt,grad_cnt,drop_cnt,grad_pct,drop_pct
2019-20,School,Savannah-Chatham County,The School of Liberal Studies at Savannah High,Students without Disability,109,94,15,0.862385321,0.137614679
2019-20,School,DeKalb County,Druid Hills High School,Black,109,91,18,0.834862385,0.165137615
2019-20,School,Gwinnett County,Gwinnett Online Campus,Not Economically Disadvantaged,109,66,43,0.605504587,0.394495413
2019-20,School,Morgan County,Morgan County High School,Male,109,95,14,0.871559633,0.128440367
2019-20,School,Pickens County,Pickens County High School,Economically Disadvantaged,109,101,8,0.926605505,0.073394495
2019-20,School,Richmond County,Westside High School,Female,109,96,13,0.880733945,0.119266055
2019-20,School,Taylor County,Taylor County High School,All Students,109,94,15,0.862385321,0.137614679
2019-20,School,Walton County,Walnut Grove High School,Economically Disadvantaged,109,81,28,0.743119266,0.256880734
2019-20,School,Worth County,Worth County High School,Male,109,89,20,0.816513761,0.183486239
2019-20,School,Calhoun City,Calhoun High School,Female,109,109,0,1,0
2019-20,School,Social Circle City,Social Circle High School,All Students,109,103,6,0.944954128,0.055045872
2019-20,District,Greene County,All Column Values,Economically Disadvantaged,110,96,14,0.872727273,0.127272727
2019-20,District,Hall County,All Column Values,Black,110,93,17,0.845454545,0.154545455
2019-20,School,Evans County,Claxton High School,Students without Disability,110,99,11,0.9,0.1
2019-20,School,Gwinnett County,Norcross High School,Limited English Proficient,110,56,54,0.509090909,0.490909091
2019-20,School,Hall County,East Hall High School,Not Economically Disadvantaged,110,97,13,0.881818182,0.118181818
2019-20,School,Pike County,Pike County High School,Female,110,107,3,0.972727273,0.027272727
2019-20,School,Worth County,Worth County High School,Female,110,90,20,0.818181818,0.181818182
2019-20,School,Atlanta Public Schools,Crim High School,Students without Disability,110,19,91,0.172727273,0.827272727
2019-20,District,Chattahoochee County,All Column Values,All Students,111,98,13,0.882882883,0.117117117
2019-20,District,Haralson County,All Column Values,Male,111,107,4,0.963963964,0.036036036
2019-20,School,Bartow County,Adairsville High School,Not Economically Disadvantaged,111,109,2,0.981981982,0.018018018
2019-20,School,Bleckley County,Bleckley County High School,White,111,111,0,1,0
2019-20,School,Brooks County,Brooks County High School,All Students,111,104,7,0.936936937,0.063063063
2019-20,School,Brooks County,Brooks County High School,Economically Disadvantaged,111,104,7,0.936936937,0.063063063
2019-20,School,Savannah-Chatham County,Windsor Forest High School,Male,111,100,11,0.900900901,0.099099099
2019-20,School,Chattahoochee County,Chattahoochee County High School,All Students,111,98,13,0.882882883,0.117117117
2019-20,School,Fulton County,Northview High School,White,111,109,2,0.981981982,0.018018018
2019-20,School,Gwinnett County,Mill Creek High School,Students with Disability,111,82,29,0.738738739,0.261261261
2019-20,School,Gwinnett County,Phoenix High School,Black,111,14,97,0.126126126,0.873873874
2019-20,School,Hall County,West Hall High School,White,111,103,8,0.927927928,0.072072072
2019-20,School,Paulding County,North Paulding High School,Economically Disadvantaged,111,97,14,0.873873874,0.126126126
2019-20,School,Atlanta Public Schools,Charles Drew Charter School JA/SA,All Students,111,109,2,0.981981982,0.018018018
2019-20,School,Atlanta Public Schools,Charles Drew Charter School JA/SA,Economically Disadvantaged,111,109,2,0.981981982,0.018018018
2019-20,School,Dublin City,Dublin High School,Students without Disability,111,108,3,0.972972973,0.027027027
2019-20,District,Hart County,All Column Values,Female,112,108,4,0.964285714,0.035714286
2019-20,District,Houston County,All Column Values,Multiracial,112,98,14,0.875,0.125
2019-20,District,Lamar County,All Column Values,White,112,97,15,0.866071429,0.133928571
2019-20,District,Long County,All Column Values,Female,112,100,12,0.892857143,0.107142857
2019-20,School,Carroll County,Temple High School,White,112,109,3,0.973214286,0.026785714
2019-20,School,Savannah-Chatham County,Woodville-Tompkins Technical and Career High School,Black,112,112,0,1,0
2019-20,School,Savannah-Chatham County,Jenkins High School,Female,112,103,9,0.919642857,0.080357143
2019-20,School,Clayton County,Mount Zion High School,Female,112,99,13,0.883928571,0.116071429
2019-20,School,Fayette County,Sandy Creek High School,Female,112,102,10,0.910714286,0.089285714
2019-20,School,Gwinnett County,"Gwinnett School of Mathematics, Science and Technology",Male,112,112,0,1,0
2019-20,School,Hall County,Cherokee Bluff High School,White,112,107,5,0.955357143,0.044642857
2019-20,School,Hart County,Hart County High School,Female,112,108,4,0.964285714,0.035714286
2019-20,School,Lamar County,Lamar County High School,White,112,97,15,0.866071429,0.133928571
2019-20,School,Long County,Long County High School,Female,112,100,12,0.892857143,0.107142857
2019-20,School,Meriwether County,Manchester High School,All Students,112,86,26,0.767857143,0.232142857
2019-20,School,Meriwether County,Manchester High School,Economically Disadvantaged,112,86,26,0.767857143,0.232142857
2019-20,School,Muscogee County,Spencer High School,Male,112,90,22,0.803571429,0.196428571
2019-20,School,Walker County,LaFayette High School,Not Economically Disadvantaged,112,100,12,0.892857143,0.107142857
2019-20,School,White County,White County High School,Economically Disadvantaged,112,101,11,0.901785714,0.098214286
2019-20,School,Atlanta Public Schools,Crim High School,Black,112,19,93,0.169642857,0.830357143
2019-20,District,Columbia County,All Column Values,Multiracial,113,108,5,0.955752212,0.044247788
2019-20,District,Effingham County,All Column Values,Students with Disability,113,94,19,0.831858407,0.168141593
2019-20,District,Irwin County,All Column Values,Students without Disability,113,108,5,0.955752212,0.044247788
2019-20,District,Screven County,All Column Values,Students without Disability,113,107,6,0.946902655,0.053097345
2019-20,District,Tattnall County,All Column Values,White,113,96,17,0.849557522,0.150442478
2019-20,School,Savannah-Chatham County,Islands High School,Male,113,103,10,0.911504425,0.088495575
2019-20,School,Cherokee County,Etowah High School,Hispanic,113,95,18,0.840707965,0.159292035
2019-20,School,Columbia County,Lakeside High School,Economically Disadvantaged,113,91,22,0.805309735,0.194690265
2019-20,School,Fulton County,Alpharetta High School,Asian/Pacific Islander,113,111,2,0.982300885,0.017699115
2019-20,School,Glynn County,Glynn Academy,Black,113,104,9,0.920353982,0.079646018
2019-20,School,Gwinnett County,"Gwinnett School of Mathematics, Science and Technology",Female,113,113,0,1,0
2019-20,School,Gwinnett County,Berkmar High School,Limited English Proficient,113,64,49,0.566371681,0.433628319
