report_school_year,aggregation_type,county_name,school_name,subgroup_name,enroll_cnt,grad_cnt,drop_cnt,grad_pct,drop_pct
2019-20,School,QUEENS,PATHWAYS COLLEGE PREPARATORY SCHOOL,All Students,73,66,3,0.904109589,0.04109589
2019-20,School,QUEENS,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TE,All Students,79,66,6,0.835443038,0.075949367
2019-20,School,ONEIDA,SAUQUOIT VALLEY HIGH SCHOOL,All Students,67,66,1,0.985074627,0.014925373
2019-20,School,ONEIDA,SAUQUOIT VALLEY HIGH SCHOOL,All Students,67,66,1,0.985074627,0.014925373
2019-20,School,ONTARIO,BLOOMFIELD HIGH SCHOOL,All Students,72,66,2,0.916666667,0.027777778
2019-20,School,ONTARIO,BLOOMFIELD HIGH SCHOOL,All Students,72,66,2,0.916666667,0.027777778
2019-20,School,SCHOHARIE,SCHOHARIE HIGH SCHOOL,All Students,71,66,1,0.929577465,0.014084507
2019-20,School,SCHOHARIE,SCHOHARIE HIGH SCHOOL,All Students,71,66,1,0.929577465,0.014084507
2019-20,School,SUFFOLK,PIERSON HIGH SCHOOL,All Students,74,66,2,0.891891892,0.027027027
2019-20,School,SUFFOLK,PIERSON HIGH SCHOOL,All Students,74,66,2,0.891891892,0.027027027
2019-20,School,TOMPKINS,CHARLES O. DICKERSON HIGH SCHOOL,All Students,70,66,0,0.942857143,0
2019-20,School,TOMPKINS,CHARLES O. DICKERSON HIGH SCHOOL,All Students,70,66,0,0.942857143,0
2019-20,School,WASHINGTON,GREENWICH JUNIOR-SENIOR HIGH SCHOOL,All Students,75,66,4,0.88,0.053333333
2019-20,School,WASHINGTON,GREENWICH JUNIOR-SENIOR HIGH SCHOOL,All Students,75,66,4,0.88,0.053333333
2019-20,School,CHAUTAUQUA,SILVER CREEK HIGH SCHOOL,All Students,75,67,6,0.893333333,0.08
2019-20,School,CHAUTAUQUA,SILVER CREEK HIGH SCHOOL,All Students,75,67,6,0.893333333,0.08
2019-20,School,ESSEX,TICONDEROGA SENIOR HIGH SCHOOL,All Students,73,67,2,0.917808219,0.02739726
2019-20,School,ESSEX,TICONDEROGA SENIOR HIGH SCHOOL,All Students,73,67,2,0.917808219,0.02739726
2019-20,School,JEFFERSON,THOUSAND ISLANDS HIGH SCHOOL,All Students,72,67,2,0.930555556,0.027777778
2019-20,School,JEFFERSON,THOUSAND ISLANDS HIGH SCHOOL,All Students,72,67,2,0.930555556,0.027777778
2019-20,School,LEWIS,SOUTH LEWIS SENIOR HIGH SCHOOL,All Students,76,67,5,0.881578947,0.065789474
2019-20,School,LEWIS,SOUTH LEWIS SENIOR HIGH SCHOOL,All Students,76,67,5,0.881578947,0.065789474
2019-20,School,LIVINGSTON,GENESEO MIDDLE SCHOOL HIGH SCHOOL,All Students,69,67,2,0.971014493,0.028985507
2019-20,School,LIVINGSTON,GENESEO MIDDLE SCHOOL HIGH SCHOOL,All Students,67,67,0,1,0
2019-20,School,LIVINGSTON,GENESEO MIDDLE SCHOOL HIGH SCHOOL,All Students,67,67,0,1,0
2019-20,School,LIVINGSTON,GENESEO MIDDLE SCHOOL HIGH SCHOOL,All Students,69,67,2,0.971014493,0.028985507
2019-20,School,NEW YORK,INSTITUTE FOR SECONDARY EDUCATION,All Students,68,67,0,0.985294118,0
2019-20,School,NEW YORK,INSTITUTE FOR SECONDARY EDUCATION,All Students,68,67,0,0.985294118,0
2019-20,School,NEW YORK,MANHATTAN INTERNATIONAL HIGH SCHOOL,All Students,91,67,17,0.736263736,0.186813187
2019-20,School,NEW YORK,MANHATTAN INTERNATIONAL HIGH SCHOOL,All Students,91,67,17,0.736263736,0.186813187
2019-20,School,NEW YORK,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,All Students,128,67,50,0.5234375,0.390625
2019-20,School,NEW YORK,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,All Students,128,67,50,0.5234375,0.390625
2019-20,School,NEW YORK,MAXINE GREENE HIGH SCHOOL FOR IMAGINATIVE INQUIRY (THE),All Students,102,67,13,0.656862745,0.12745098
2019-20,School,BRONX,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,All Students,79,67,1,0.848101266,0.012658228
2019-20,School,BRONX,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,All Students,77,67,4,0.87012987,0.051948052
2019-20,School,BRONX,THEATRE ARTS PRODUCTION COMPANY SCHOOL,All Students,87,67,11,0.770114943,0.126436782
2019-20,School,BRONX,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,All Students,106,67,18,0.632075472,0.169811321
2019-20,School,BRONX,BRONX SCHOOL OF LAW AND FINANCE,All Students,78,67,5,0.858974359,0.064102564
2019-20,School,BRONX,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,All Students,95,67,11,0.705263158,0.115789474
2019-20,School,BRONX,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,All Students,95,67,11,0.705263158,0.115789474
2019-20,School,BRONX,BRONX LAB SCHOOL,All Students,94,67,26,0.712765957,0.276595745
2019-20,School,BRONX,BRONX LAB SCHOOL,All Students,94,67,26,0.712765957,0.276595745
2019-20,School,BRONX,BRONX ACADEMY OF HEALTH CAREERS,All Students,77,67,6,0.87012987,0.077922078
2019-20,School,BRONX,THE CINEMA SCHOOL,All Students,67,67,0,1,0
2019-20,School,BRONX,THE CINEMA SCHOOL,All Students,67,67,0,1,0
2019-20,School,BRONX,BRONX ENVISION ACADEMY,All Students,98,67,13,0.683673469,0.132653061
2019-20,School,KINGS,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,All Students,68,67,1,0.985294118,0.014705882
2019-20,School,KINGS,SCHOOL FOR LEGAL STUDIES,All Students,81,67,6,0.827160494,0.074074074
2019-20,School,KINGS,BROOKLYN SCHOOL FOR MUSIC AND THEATER,All Students,74,67,6,0.905405405,0.081081081
2019-20,School,KINGS,BROOKLYN SCHOOL FOR MUSIC AND THEATER,All Students,74,67,6,0.905405405,0.081081081
2019-20,School,KINGS,VICTORY COLLEGIATE HIGH SCHOOL,All Students,77,67,3,0.87012987,0.038961039
2019-20,School,KINGS,WILLIAM E GRADY CAREER AND TECHNICAL HIGH SCHOOL,All Students,102,67,16,0.656862745,0.156862745
2019-20,School,KINGS,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,All Students,71,67,2,0.943661972,0.028169014
2019-20,School,KINGS,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,All Students,82,67,5,0.817073171,0.06097561
2019-20,School,QUEENS,FLUSHING INTERNATIONAL HIGH SCHOOL,All Students,83,67,6,0.807228916,0.072289157
2019-20,School,QUEENS,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,All Students,79,67,4,0.848101266,0.050632911
2019-20,School,QUEENS,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,All Students,79,67,4,0.848101266,0.050632911
2019-20,School,QUEENS,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TE,All Students,79,67,6,0.848101266,0.075949367
2019-20,School,ONEIDA,DONALD H CRANE HIGH SCHOOL,All Students,70,67,1,0.957142857,0.014285714
2019-20,School,ONEIDA,DONALD H CRANE HIGH SCHOOL,All Students,70,67,1,0.957142857,0.014285714
2019-20,School,ONONDAGA,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,All Students,68,67,0,0.985294118,0
2019-20,School,ONONDAGA,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,All Students,68,67,0,0.985294118,0
2019-20,School,ORANGE,CHESTER MIDDLE/SENIOR HIGH SCHOOL,All Students,72,67,3,0.930555556,0.041666667
2019-20,School,ORANGE,CHESTER MIDDLE/SENIOR HIGH SCHOOL,All Students,72,67,3,0.930555556,0.041666667
2019-20,School,ORANGE,S S SEWARD INSTITUTE,All Students,69,67,1,0.971014493,0.014492754
2019-20,School,ORANGE,S S SEWARD INSTITUTE,All Students,69,67,1,0.971014493,0.014492754
2019-20,School,RENSSELAER,MAPLE HILL HIGH SCHOOL,All Students,67,67,0,1,0
2019-20,School,RENSSELAER,MAPLE HILL HIGH SCHOOL,All Students,67,67,0,1,0
2019-20,School,SAINT LAWRENCE,SAINT LAWRENCE  HIGH SCHOOL,All Students,77,67,6,0.87012987,0.077922078
2019-20,School,SUFFOLK,SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL,All Students,77,67,7,0.87012987,0.090909091
2019-20,School,SUFFOLK,SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL,All Students,77,67,7,0.87012987,0.090909091
2019-20,School,WARREN,LAKE GEORGE JUNIOR-SENIOR HIGH SCHOOL,All Students,70,67,1,0.957142857,0.014285714
2019-20,School,WARREN,LAKE GEORGE JUNIOR-SENIOR HIGH SCHOOL,All Students,70,67,1,0.957142857,0.014285714
2019-20,School,WASHINGTON,CAMBRIDGE JUNIOR-SENIOR HIGH SCHOOL,All Students,71,67,4,0.943661972,0.056338028
2019-20,School,WASHINGTON,CAMBRIDGE JUNIOR-SENIOR HIGH SCHOOL,All Students,71,67,4,0.943661972,0.056338028
2019-20,School,WAYNE,LYONS SENIOR HIGH SCHOOL,All Students,76,67,9,0.881578947,0.118421053
2019-20,School,WAYNE,LYONS SENIOR HIGH SCHOOL,All Students,76,67,9,0.881578947,0.118421053
2019-20,School,WAYNE,RUBEN A CIRILLO HIGH SCHOOL,All Students,74,67,6,0.905405405,0.081081081
2019-20,School,WAYNE,RUBEN A CIRILLO HIGH SCHOOL,All Students,74,67,6,0.905405405,0.081081081
2019-20,School,WAYNE,NORTH ROSE-WOLCOTT HIGH SCHOOL,All Students,78,67,9,0.858974359,0.115384615
2019-20,School,WAYNE,NORTH ROSE-WOLCOTT HIGH SCHOOL,All Students,78,67,9,0.858974359,0.115384615
2019-20,School,CAYUGA,CATO-MERIDIAN SENIOR HIGH SCHOOL,All Students,72,68,1,0.944444444,0.013888889
2019-20,School,CAYUGA,CATO-MERIDIAN SENIOR HIGH SCHOOL,All Students,72,68,1,0.944444444,0.013888889
2019-20,School,CAYUGA,MORAVIA JUNIOR-SENIOR HIGH SCHOOL,All Students,72,68,3,0.944444444,0.041666667
2019-20,School,CAYUGA,MORAVIA JUNIOR-SENIOR HIGH SCHOOL,All Students,72,68,3,0.944444444,0.041666667
2019-20,School,CHEMUNG,THOMAS A. EDISON HIGH SCHOOL,All Students,77,68,4,0.883116883,0.051948052
2019-20,School,CLINTON,NORTHERN ADIRONDACK JUNIOR-SENIOR HIGH SCHOOL,All Students,74,68,4,0.918918919,0.054054054
2019-20,School,CLINTON,NORTHERN ADIRONDACK JUNIOR-SENIOR HIGH SCHOOL,All Students,74,68,4,0.918918919,0.054054054
2019-20,School,DELAWARE,SIDNEY HIGH SCHOOL,All Students,71,68,3,0.957746479,0.042253521
2019-20,School,DELAWARE,SIDNEY HIGH SCHOOL,All Students,71,68,3,0.957746479,0.042253521
2019-20,School,DUTCHESS,STISSING MOUNTAIN HIGH SCHOOL,All Students,76,68,4,0.894736842,0.052631579
2019-20,School,ERIE,WESTERN NEW YORK MARITIME CHARTER SCHOOL,All Students,70,68,2,0.971428571,0.028571429
2019-20,School,ERIE,WESTERN NEW YORK MARITIME CHARTER SCHOOL,All Students,70,68,2,0.971428571,0.028571429
2019-20,School,ERIE,HOLLAND JUNIOR/SENIOR HIGH SCHOOL,All Students,74,68,3,0.918918919,0.040540541
2019-20,School,ERIE,HOLLAND JUNIOR/SENIOR HIGH SCHOOL,All Students,74,68,3,0.918918919,0.040540541
2019-20,School,HERKIMER,FRANKFORT SCHUYLER CENTRAL HIGH SCHOOL,All Students,72,68,0,0.944444444,0
2019-20,School,HERKIMER,FRANKFORT SCHUYLER CENTRAL HIGH SCHOOL,All Students,72,68,0,0.944444444,0
2019-20,School,NEW YORK,LOWER MANHATTAN ARTS ACADEMY,All Students,74,68,6,0.918918919,0.081081081
2019-20,School,NEW YORK,LOWER MANHATTAN ARTS ACADEMY,All Students,74,68,6,0.918918919,0.081081081
2019-20,School,NEW YORK,QUEST TO LEARN,All Students,76,68,4,0.894736842,0.052631579
2019-20,School,NEW YORK,QUEST TO LEARN,All Students,76,68,4,0.894736842,0.052631579
2019-20,School,NEW YORK,NEW DESIGN HS,All Students,82,68,8,0.829268293,0.097560976
2019-20,School,NEW YORK,NEW DESIGN HS,All Students,82,68,8,0.829268293,0.097560976
2019-20,School,NEW YORK,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CHANGE,All Students,74,68,4,0.918918919,0.054054054
2019-20,School,NEW YORK,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CHANGE,All Students,74,68,4,0.918918919,0.054054054
2019-20,School,NEW YORK,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,All Students,76,68,3,0.894736842,0.039473684
2019-20,School,NEW YORK,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,All Students,76,68,3,0.894736842,0.039473684
2019-20,School,NEW YORK,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,All Students,77,68,2,0.883116883,0.025974026
2019-20,School,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,All Students,95,68,23,0.715789474,0.242105263
2019-20,School,BRONX,BRONX DESIGN AND CONSTRUCTION ACADEMY,All Students,95,68,23,0.715789474,0.242105263
2019-20,School,BRONX,SOUTH BRONX COMMUNITY CHARTER HIGH SCHOOL,All Students,99,68,0,0.686868687,0
2019-20,School,BRONX,VALIDUS PREPARATORY ACADEMY,All Students,90,68,21,0.755555556,0.233333333
2019-20,School,BRONX,VALIDUS PREPARATORY ACADEMY,All Students,90,68,21,0.755555556,0.233333333
2019-20,School,BRONX,CROTONA INTERNATIONAL HIGH SCHOOL,All Students,81,68,6,0.839506173,0.074074074
2019-20,School,BRONX,CROTONA INTERNATIONAL HIGH SCHOOL,All Students,81,68,6,0.839506173,0.074074074
2019-20,School,BRONX,BRONX ENVISION ACADEMY,All Students,88,68,18,0.772727273,0.204545455
2019-20,School,BRONX,BRONX ENVISION ACADEMY,All Students,88,68,18,0.772727273,0.204545455
2019-20,School,BRONX,WINGS ACADEMY,All Students,131,68,14,0.519083969,0.106870229
2019-20,School,KINGS,BROOKLYN COMMUNITY ARTS AND MEDIA HIGH SCHOOL,All Students,83,68,15,0.819277108,0.180722892
2019-20,School,KINGS,BROOKLYN COMMUNITY ARTS AND MEDIA HIGH SCHOOL,All Students,83,68,15,0.819277108,0.180722892
2019-20,School,KINGS,JHS 71 JUAN MOREL CAMPOS,All Students,95,68,19,0.715789474,0.2
2019-20,School,KINGS,BOYS & GIRLS HIGH SCHOOL,All Students,83,68,5,0.819277108,0.060240964
2019-20,School,KINGS,BOYS & GIRLS HIGH SCHOOL,All Students,100,68,7,0.68,0.07
2019-20,School,KINGS,BOYS & GIRLS HIGH SCHOOL,All Students,83,68,5,0.819277108,0.060240964
2019-20,School,KINGS,ACADEMY FOR HEALTH CAREERS,All Students,82,68,4,0.829268293,0.048780488
2019-20,School,KINGS,SCHOOL FOR CLASSICS:  AN ACADEMY OF THINKERS  WRITERS AND PE,All Students,87,68,16,0.781609195,0.183908046
2019-20,School,KINGS,SCHOOL FOR CLASSICS:  AN ACADEMY OF THINKERS  WRITERS AND PE,All Students,82,68,5,0.829268293,0.06097561
2019-20,School,KINGS,SCHOOL FOR CLASSICS:  AN ACADEMY OF THINKERS  WRITERS AND PE,All Students,87,68,16,0.781609195,0.183908046
2019-20,School,KINGS,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,All Students,71,68,1,0.957746479,0.014084507
2019-20,School,KINGS,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,All Students,69,68,0,0.985507246,0
2019-20,School,KINGS,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,All Students,73,68,1,0.931506849,0.01369863
2019-20,School,KINGS,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,All Students,69,68,0,0.985507246,0
2019-20,School,KINGS,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,All Students,73,68,1,0.931506849,0.01369863
2019-20,School,RENSSELAER,HOOSIC VALLEY SENIOR HIGH SCHOOL,All Students,70,68,1,0.971428571,0.014285714
2019-20,School,RENSSELAER,HOOSIC VALLEY SENIOR HIGH SCHOOL,All Students,72,68,1,0.944444444,0.013888889
2019-20,School,RENSSELAER,HOOSIC VALLEY SENIOR HIGH SCHOOL,All Students,70,68,1,0.971428571,0.014285714
2019-20,School,RENSSELAER,HOOSIC VALLEY SENIOR HIGH SCHOOL,All Students,72,68,1,0.944444444,0.013888889
2019-20,School,SAINT LAWRENCE,SAINT LAWRENCE  HIGH SCHOOL,All Students,77,68,6,0.883116883,0.077922078
2019-20,School,SARATOGA,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,All Students,81,68,9,0.839506173,0.111111111
2019-20,School,SARATOGA,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,All Students,81,68,9,0.839506173,0.111111111
2019-20,School,SUFFOLK,PIERSON HIGH SCHOOL,All Students,70,68,2,0.971428571,0.028571429
2019-20,School,SUFFOLK,PIERSON HIGH SCHOOL,All Students,70,68,2,0.971428571,0.028571429
2019-20,School,SULLIVAN,TRI-VALLEY HIGH SCHOOL,All Students,84,68,14,0.80952381,0.166666667
2019-20,School,SULLIVAN,TRI-VALLEY HIGH SCHOOL,All Students,84,68,14,0.80952381,0.166666667
2019-20,School,TIOGA,TIOGA SENIOR HIGH SCHOOL,All Students,73,68,3,0.931506849,0.04109589
2019-20,School,TIOGA,TIOGA SENIOR HIGH SCHOOL,All Students,73,68,3,0.931506849,0.04109589
2019-20,School,WAYNE,RUBEN A CIRILLO HIGH SCHOOL,All Students,73,68,3,0.931506849,0.04109589
2019-20,School,WAYNE,RUBEN A CIRILLO HIGH SCHOOL,All Students,73,68,3,0.931506849,0.04109589
2019-20,School,WYOMING,LETCHWORTH SENIOR HIGH SCHOOL,All Students,70,68,2,0.971428571,0.028571429
2019-20,School,WYOMING,LETCHWORTH SENIOR HIGH SCHOOL,All Students,70,68,2,0.971428571,0.028571429
2019-20,School,ALBANY,ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS,All Students,78,69,5,0.884615385,0.064102564
2019-20,School,ALLEGANY,WELLSVILLE SENIOR HIGH SCHOOL,All Students,78,69,2,0.884615385,0.025641026
2019-20,School,ALLEGANY,WELLSVILLE SENIOR HIGH SCHOOL,All Students,78,69,2,0.884615385,0.025641026
2019-20,School,CATTARAUGUS,RANDOLPH SENIOR HIGH SCHOOL,All Students,70,69,0,0.985714286,0
2019-20,School,CATTARAUGUS,RANDOLPH SENIOR HIGH SCHOOL,All Students,70,69,0,0.985714286,0
2019-20,School,CHENANGO,GREENE HIGH SCHOOL,All Students,73,69,4,0.945205479,0.054794521
2019-20,School,CHENANGO,GREENE HIGH SCHOOL,All Students,73,69,4,0.945205479,0.054794521
2019-20,School,DELAWARE,SIDNEY HIGH SCHOOL,All Students,71,69,1,0.971830986,0.014084507
2019-20,School,DELAWARE,SIDNEY HIGH SCHOOL,All Students,71,69,1,0.971830986,0.014084507
2019-20,School,DUTCHESS,STISSING MOUNTAIN HIGH SCHOOL,All Students,76,69,4,0.907894737,0.052631579
2019-20,School,NEW YORK,CASCADES CENTER FOR TEACHING AND LEARNING,All Students,117,69,38,0.58974359,0.324786325
2019-20,School,NEW YORK,CASCADES CENTER FOR TEACHING AND LEARNING,All Students,117,69,38,0.58974359,0.324786325
2019-20,School,NEW YORK,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,All Students,78,69,8,0.884615385,0.102564103
2019-20,School,NEW YORK,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,All Students,78,69,8,0.884615385,0.102564103
2019-20,School,NEW YORK,INDEPENDENCE HIGH SCHOOL,All Students,147,69,61,0.469387755,0.414965986
2019-20,School,NEW YORK,INDEPENDENCE HIGH SCHOOL,All Students,173,69,50,0.398843931,0.289017341
2019-20,School,NEW YORK,KIPP INFINITY CHARTER SCHOOL,All Students,73,69,3,0.945205479,0.04109589
2019-20,School,NEW YORK,KIPP INFINITY CHARTER SCHOOL,All Students,73,69,3,0.945205479,0.04109589
2019-20,School,NEW YORK,HIGH SCHOOL-MEDIA & COMMUNICATIONS,All Students,89,69,2,0.775280899,0.02247191
2019-20,School,BRONX,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,All Students,86,69,16,0.802325581,0.186046512
2019-20,School,BRONX,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,All Students,86,69,16,0.802325581,0.186046512
2019-20,School,BRONX,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,All Students,77,69,4,0.896103896,0.051948052
2019-20,School,BRONX,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,All Students,106,69,18,0.650943396,0.169811321
2019-20,School,BRONX,BRONX SCHOOL OF LAW AND FINANCE,All Students,78,69,5,0.884615385,0.064102564
2019-20,School,BRONX,CROTONA INTERNATIONAL HIGH SCHOOL,All Students,86,69,16,0.802325581,0.186046512
2019-20,School,BRONX,CROTONA INTERNATIONAL HIGH SCHOOL,All Students,86,69,16,0.802325581,0.186046512
2019-20,School,BRONX,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP,All Students,85,69,6,0.811764706,0.070588235
2019-20,School,BRONX,NEW WORLD HIGH SCHOOL,All Students,78,69,6,0.884615385,0.076923077
2019-20,School,BRONX,NEW WORLD HIGH SCHOOL,All Students,78,69,6,0.884615385,0.076923077
2019-20,School,BRONX,HIGH SCHOOL OF WORLD CULTURES,All Students,94,69,23,0.734042553,0.244680851
2019-20,School,BRONX,HIGH SCHOOL OF WORLD CULTURES,All Students,94,69,23,0.734042553,0.244680851
2019-20,School,BRONX,WINGS ACADEMY,All Students,131,69,14,0.526717557,0.106870229
2019-20,School,KINGS,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,All Students,74,69,3,0.932432432,0.040540541
2019-20,School,KINGS,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,All Students,74,69,3,0.932432432,0.040540541
2019-20,School,KINGS,JHS 71 JUAN MOREL CAMPOS,All Students,95,69,18,0.726315789,0.189473684
2019-20,School,KINGS,SECONDARY SCHOOL FOR LAW,All Students,74,69,3,0.932432432,0.040540541
2019-20,School,KINGS,SCIENCE  TECHNOLOGY & RESEARCH HIGH SCHOOL AT ERASMUS,All Students,70,69,1,0.985714286,0.014285714
2019-20,School,KINGS,SCIENCE  TECHNOLOGY & RESEARCH HIGH SCHOOL AT ERASMUS,All Students,70,69,1,0.985714286,0.014285714
2019-20,School,KINGS,BROOKLYN HS FOR SCIENCE AND THE ENVIRONMENT,All Students,89,69,7,0.775280899,0.078651685
2019-20,School,KINGS,BROOKLYN THEATRE ARTS HIGH SCHOOL,All Students,76,69,4,0.907894737,0.052631579
2019-20,School,KINGS,UFT CHARTER SCHOOL (THE),All Students,72,69,3,0.958333333,0.041666667
2019-20,School,KINGS,UFT CHARTER SCHOOL (THE),All Students,72,69,3,0.958333333,0.041666667
2019-20,School,KINGS,WILLIAM E GRADY CAREER AND TECHNICAL HIGH SCHOOL,All Students,102,69,16,0.676470588,0.156862745
2019-20,School,KINGS,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,All Students,82,69,5,0.841463415,0.06097561
2019-20,School,KINGS,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,All Students,87,69,1,0.793103448,0.011494253
2019-20,School,KINGS,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,All Students,87,69,1,0.793103448,0.011494253
2019-20,School,QUEENS,FLUSHING INTERNATIONAL HIGH SCHOOL,All Students,83,69,6,0.831325301,0.072289157
2019-20,School,QUEENS,YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS,All Students,71,69,1,0.971830986,0.014084507
2019-20,School,STEUBEN,CAMPBELL-SAVONA JUNIOR/SENIOR HIGH SCHOOL,All Students,70,69,1,0.985714286,0.014285714
2019-20,School,STEUBEN,CAMPBELL-SAVONA JUNIOR/SENIOR HIGH SCHOOL,All Students,70,69,1,0.985714286,0.014285714
2019-20,School,ALBANY,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL,All Students,74,70,1,0.945945946,0.013513514
2019-20,School,ALBANY,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL,All Students,74,70,1,0.945945946,0.013513514
2019-20,School,CHAUTAUQUA,FALCONER HIGH SCHOOL,All Students,75,70,4,0.933333333,0.053333333
2019-20,School,CHAUTAUQUA,FALCONER HIGH SCHOOL,All Students,75,70,4,0.933333333,0.053333333
2019-20,School,CHEMUNG,THOMAS A. EDISON HIGH SCHOOL,All Students,77,70,4,0.909090909,0.051948052
2019-20,School,CLINTON,AUSABLE VALLEY HIGH SCHOOL,All Students,87,70,9,0.804597701,0.103448276
2019-20,School,CLINTON,AUSABLE VALLEY HIGH SCHOOL,All Students,87,70,9,0.804597701,0.103448276
2019-20,School,COLUMBIA,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,All Students,96,70,11,0.729166667,0.114583333
2019-20,School,ERIE,TAPESTRY CHARTER SCHOOL,All Students,76,70,6,0.921052632,0.078947368
2019-20,School,ERIE,TAPESTRY CHARTER SCHOOL,All Students,76,70,4,0.921052632,0.052631579
2019-20,School,ERIE,TAPESTRY CHARTER SCHOOL,All Students,78,70,1,0.897435897,0.012820513
2019-20,School,ERIE,TAPESTRY CHARTER SCHOOL,All Students,76,70,6,0.921052632,0.078947368
2019-20,School,GENESEE,PEMBROKE JUNIOR-SENIOR HIGH SCHOOL,All Students,71,70,0,0.985915493,0
2019-20,School,GENESEE,PEMBROKE JUNIOR-SENIOR HIGH SCHOOL,All Students,71,70,0,0.985915493,0
2019-20,School,HERKIMER,MOUNT MARKHAM SENIOR HIGH SCHOOL,All Students,73,70,3,0.95890411,0.04109589
2019-20,School,HERKIMER,MOUNT MARKHAM SENIOR HIGH SCHOOL,All Students,73,70,3,0.95890411,0.04109589
2019-20,School,JEFFERSON,THOUSAND ISLANDS HIGH SCHOOL,All Students,73,70,1,0.95890411,0.01369863
2019-20,School,JEFFERSON,THOUSAND ISLANDS HIGH SCHOOL,All Students,73,70,1,0.95890411,0.01369863
2019-20,School,MONROE,EAST ROCHESTER JUNIOR-SENIOR HIGH SCHOOL,All Students,83,70,5,0.843373494,0.060240964
2019-20,School,NEW YORK,URBAN ASSEMBLY MAKER ACADEMY,All Students,76,70,2,0.921052632,0.026315789
2019-20,School,NEW YORK,URBAN ASSEMBLY MAKER ACADEMY,All Students,76,70,2,0.921052632,0.026315789
2019-20,School,NEW YORK,QUEST TO LEARN,All Students,79,70,6,0.886075949,0.075949367
2019-20,School,NEW YORK,QUEST TO LEARN,All Students,79,70,6,0.886075949,0.075949367
